last_name,first_name,middle_name,suffix,nickname,full_name,name_comma,party,birthday,gender,type,state,district,senate_class,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Taylor,David,J.,,,David J. Taylor,"Taylor, David J.",Republican,1969-11-16,M,rep,OH,2,,https://taylor.house.gov,325 Cannon House Office Building Washington DC 20515-3502,202-225-3164,,,RepDaveTaylor,,61571224837800,,,,T000490,,N00054098,,H4OH02248,,457014,213920,David Taylor (Ohio),,,David Taylor (Ohio politician)
Tenney,Claudia,,,,Claudia Tenney,"Tenney, Claudia",Republican,1961-02-04,F,rep,NY,24,,https://tenney.house.gov,2230 Rayburn House Office Building Washington DC 20515-3224,202-225-3665,,,RepTenney,797201048490430465,RepClaudiaTenney,,,,T000478,,N00036351,,H4NY22051,103481,412720,127668,Claudia Tenney,,21749,Claudia Tenney
Thanedar,Shri,,,,Shri Thanedar,"Thanedar, Shri",Democrat,1955-02-22,M,rep,MI,13,,https://thanedar.house.gov,154 Cannon House Office Building Washington DC 20515-2213,202-225-5802,,,RepShriThanedar,1610719275265802253,CongressmanShriThanedar,,,,T000488,,N00049602,,H2MI13204,,456908,182346,Shri Thanedar,,,Shri Thanedar
Thompson,Bennie,G.,,,Bennie G. Thompson,"Thompson, Bennie G.",Democrat,1948-01-28,M,rep,MS,2,,https://benniethompson.house.gov,2466 Rayburn House Office Building Washington DC 20515-2402,202-225-5876,,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,BennieGThompson,82453460,CongressmanBennieGThompson,RepBennieThompson,UCzt2pBxh0dI24kYrWretXRw,,T000193,1151,N00003288,,H4MS02068,7304,400402,26929,Bennie Thompson,,29368,Bennie Thompson
Thompson,Mike,Michael,,,Mike Thompson,"Thompson, Mike Michael",Democrat,1951-01-24,M,rep,CA,4,,https://mikethompson.house.gov,268 Cannon House Office Building Washington DC 20515-0504,202-225-3311,,http://mikethompson.house.gov/news/rss.aspx,RepThompson,303861808,RepMikeThompson,CongressmanMThompson,UC6pGbtqHZYZmScFGSz5bbdg,@repthompson@mastodon.social,T000460,1593,N00007419,,H8CA01109,57872,400403,3564,Mike Thompson (California),,29901,Mike Thompson
Thompson,Glenn,,,,Glenn Thompson,"Thompson, Glenn",Republican,1959-07-27,M,rep,PA,15,,https://thompson.house.gov,400 Cannon House Office Building Washington DC 20515-3815,202-225-5121,,http://thompson.house.gov/rss.xml,CongressmanGT,18967498,CongressmanGT,CongressmanGT,UCNWX7lbWWvnNdzVMFI9DRiQ,,T000467,1952,N00029736,,H8PA05071,1031359,412317,24046,Glenn Thompson (Pennsylvania),,20946,Glenn Thompson (politician)
Thune,John,,,,John Thune,"Thune, John",Republican,1961-01-07,M,sen,SD,,3,https://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,https://www.thune.senate.gov/public/index.cfm/contact,http://www.thune.senate.gov/public/index.cfm/rss/feed,SenJohnThune,296361085,LeaderJohnThune,johnthune,UCRu6lpRfxhkDGUrKDgQNZYQ,,T000250,1534,N00004572,S303,"S2SD00068,H6SD00085",45552,400546,398,John Thune,,29754,John Thune
Tiffany,Thomas,P.,,,Thomas P. Tiffany,"Tiffany, Thomas P.",Republican,1957-12-30,M,rep,WI,7,,https://tiffany.house.gov,451 Cannon House Office Building Washington DC 20515-4907,202-225-3365,,,RepTiffany,1267841066335682562,RepTiffany,,,,T000165,,N00045307,,H0WI07101,,456791,,Tom Tiffany,,,Tom Tiffany
Tillis,Thom,,,,Thom Tillis,"Tillis, Thom",Republican,1960-08-30,M,sen,NC,,2,https://www.tillis.senate.gov,113 Dirksen Senate Office Building Washington DC 20510,202-224-6342,https://www.tillis.senate.gov/public/index.cfm/email-me,,SenThomTillis,2964174789,SenatorThomTillis,,UCUD9VGV4SSGWjGdbn37Ea2w,,T000476,2291,N00035492,S384,S4NC00162,77055,412668,57717,Thom Tillis (North Carolina),,41504,Thom Tillis
Timmons,William,R.,,,William R. Timmons IV,"Timmons, William R.",Republican,1984-04-30,M,rep,SC,4,,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,,RepTimmons,1079770852302958592,reptimmons,,,,T000480,,N00042715,,H8SC04250,,412815,168923,William Timmons,,21974,William Timmons
Titus,Dina,,,,Dina Titus,"Titus, Dina",Democrat,1950-05-23,F,rep,NV,1,,https://titus.house.gov,2370 Rayburn House Office Building Washington DC 20515-2801,202-225-5965,,http://titus.house.gov/rss.xml,RepDinaTitus,122174004,CongresswomanTitus,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,,T000468,1940,N00030191,,H8NV03036,1021622,412318,2629,Dina Titus,,20927,Dina Titus
Tlaib,Rashida,,,,Rashida Tlaib,"Tlaib, Rashida",Democrat,1976-07-24,F,rep,MI,12,,https://tlaib.house.gov,2438 Rayburn House Office Building Washington DC 20515-2212,202-225-5126,,,RepRashida,1079769536730140672,RepRashida,UCl5GK07sD5TZIhKcsDNSExA,,,T000481,,N00042649,,H8MI13250,,412787,105368,Rashida Tlaib,,21975,Rashida Tlaib
Tokuda,Jill,Naomi,,,Jill N. Tokuda,"Tokuda, Jill Naomi",Democrat,1976-03-28,F,rep,HI,2,,https://tokuda.house.gov,1027 Longworth House Office Building Washington DC 20515-1102,202-225-4906,,,RepJillTokuda,1610730477563805699,RepJillTokuda,UCBXwZrEZWQiSXebInVuYuvw,,,T000487,,N00051049,,H2HI02581,,456897,68493,Jill Tokuda,,,Jill Tokuda
Tonko,Paul,,,,Paul Tonko,"Tonko, Paul",Democrat,1949-06-18,M,rep,NY,20,,https://tonko.house.gov,2269 Rayburn House Office Building Washington DC 20515-3220,202-225-5076,,http://tonko.house.gov/rss/press-releases.xml,RepPaulTonko,84119348,reppaultonko,reppaultonko,UC3P2SGFmmuCYRsjeso0hOQQ,,T000469,1942,N00030196,,H8NY21203,1031353,412319,4403,Paul Tonko,,20934,Paul Tonko
Torres,Norma,J.,,,Norma J. Torres,"Torres, Norma J.",Democrat,1965-04-04,F,rep,CA,35,,https://torres.house.gov,2227 Rayburn House Office Building Washington DC 20515-0535,202-225-6161,,,NormaJTorres,236279233,RepNormaTorres,,UCvWY4qKP6--o3pIJY7hhKDg,@repnormatorres@mstdn.social,T000474,2231,N00036107,,H4CA35031,76129,412617,71284,Norma Torres,,21508,Norma Torres
Torres,Ritchie,John,,,Ritchie Torres,"Torres, Ritchie John",Democrat,1988-03-12,M,rep,NY,15,,https://ritchietorres.house.gov,1414 Longworth House Office Building Washington DC 20515-3215,202-225-4361,,,RepRitchie,1276403757224546304,RepRitchie,@RepRitchie,,,T000486,,N00044346,,H0NY15160,,456838,161718,Ritchie Torres,,,Ritchie Torres
Trahan,Lori,,,,Lori Trahan,"Trahan, Lori",Democrat,1973-10-27,F,rep,MA,3,,https://trahan.house.gov,2233 Rayburn House Office Building Washington DC 20515-2103,202-225-3411,,,RepLoriTrahan,1079802482640019456,reploritrahan,UCsRXg0BmoS4Rkjz-pqX1PmQ,,@RepLoriTrahan@mastodon.social,T000482,,N00041808,,H8MA03106,,412781,182310,Lori Trahan,,21977,Lori Trahan
Tran,Derek,Truyen,,,Derek Tran,"Tran, Derek Truyen",Democrat,1980-12-22,M,rep,CA,45,,https://tran.house.gov,1127 Longworth House Office Building Washington DC 20515-0545,202-225-2415,,,,,,,,,T000491,,N00053582,,H4CA45170,,456980,213645,Derek Tran,,,Derek Tran
Tuberville,Tommy,Hawley,,,Tommy Tuberville,"Tuberville, Tommy Hawley",Republican,1954-09-18,M,sen,AL,,2,https://www.tuberville.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-4124,https://www.tuberville.senate.gov/contact/contact-form/,,SenTuberville,1345739193721487362,RogerMarshallMD,,,,T000278,,N00044434,S412,S0AL00230,,456796,188306,Tommy Tuberville,,,Tommy Tuberville
Turner,Michael,R.,,,Michael R. Turner,"Turner, Michael R.",Republican,1960-01-11,M,rep,OH,10,,https://turner.house.gov,2183 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,,http://turner.house.gov/news/rss.aspx,RepMikeTurner,51228911,RepMikeTurner,CongressmanTurner,UC-6Ss-aZ3OPisf9GdVGtN8g,,T000463,1741,N00025175,,"H2OH03067,H2OH03091",1003607,400411,45519,Michael Turner (Ohio),,20342,Mike Turner
Underwood,Lauren,,,,Lauren Underwood,"Underwood, Lauren",Democrat,1986-10-04,F,rep,IL,14,,https://underwood.house.gov,2228 Rayburn House Office Building Washington DC 20515-1314,202-225-2976,,,RepUnderwood,1080539438508400642,,,,,U000040,,N00041569,,H8IL14174,,412776,177001,Lauren Underwood,,21979,Lauren Underwood
Valadao,David,G.,,,David G. Valadao,"Valadao, David G.",Republican,1977-04-14,M,rep,CA,22,,https://valadao.house.gov,2465 Rayburn House Office Building Washington DC 20515-0522,202-225-4695,,http://valadao.house.gov/rss.xml,RepDavidValadao,1128514404,CongressmanDavidValadao,,,,V000129,2105,N00033367,,H2CA20094,623702,412515,120200,David G. Valadao,,21307,David Valadao
Van Drew,Jefferson,,,,Jefferson Van Drew,"Van Drew, Jefferson",Republican,1953-02-23,M,rep,NJ,2,,https://vandrew.house.gov,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,,,Congressman_JVD,1468677099594698757,CongressmanJVD,UCc5AGO_bQLeiv313Bbr35fg,,,V000133,,N00042164,,H8NJ02166,,412796,24685,Jeff Van Drew,,21980,Jeff Van Drew
Van Duyne,Beth,Ann,,,Beth Van Duyne,"Van Duyne, Beth Ann",Republican,1970-11-16,F,rep,TX,24,,https://vanduyne.house.gov,1725 Longworth House Office Building Washington DC 20515-4324,202-225-6605,,,RepBethVanDuyne,1339633259349745670,RepBethVanDuyne,,,,V000134,,N00045167,,H0TX24209,,456850,79150,Beth Van Duyne,,,Beth Van Duyne
Van Epps,Matt,,,,Matt Van Epps,"Van Epps, Matt",Republican,1983-03-29,M,rep,TN,7,,https://vanepps.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,,,,,,,,,V000139,,,,H6TN07161,,457038,,Matt Van Epps,,,Matt Van Epps
Van Hollen,Chris,,,,Chris Van Hollen,"Van Hollen, Chris",Democrat,1959-01-10,M,sen,MD,,3,https://www.vanhollen.senate.gov,730 Hart Senate Office Building Washington DC 20510,202-224-4654,https://www.vanhollen.senate.gov/contact/email,,ChrisVanHollen,18137749,chrisvanhollen,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,,V000128,1729,N00013820,S390,"H2MD08126,S6MD03441",20756,400415,6098,Chris Van Hollen,,20330,Chris Van Hollen
Van Orden,Derrick,Francis,,,Derrick Van Orden,"Van Orden, Derrick Francis",Republican,1969-09-15,M,rep,WI,3,,https://vanorden.house.gov,1513 Longworth House Office Building Washington DC 20515-4903,202-225-5506,,,RepVanOrden,1598778014401269760,RepVanOrden,,,,V000135,,N00046843,,H0WI03175,,456950,192343,Derrick Van Orden,,,Derrick Van Orden
Vargas,Juan,,,,Juan Vargas,"Vargas, Juan",Democrat,1961-03-07,M,rep,CA,52,,https://vargas.house.gov,2467 Rayburn House Office Building Washington DC 20515-0552,202-225-8045,,http://vargas.house.gov/rss.xml,RepJuanVargas,1260172386,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,,V000130,2112,N00007021,,H2CA50026,8297,412522,29100,Juan Vargas,,21314,Juan Vargas
Vasquez,Gabriel (Gabe),,,,Gabe Vasquez,"Vasquez, Gabriel (Gabe)",Democrat,1984-08-03,M,rep,NM,2,,https://vasquez.house.gov,322 Cannon House Office Building Washington DC 20515-3102,202-225-2365,,,RepGabeVasquez,,100089328694464,,,,V000136,,N00049142,,H2NM02191,,456919,201740,Gabriel Vasquez,,,Gabe Vasquez
Veasey,Marc,A.,,,Marc A. Veasey,"Veasey, Marc A.",Democrat,1971-01-03,M,rep,TX,33,,https://veasey.house.gov,2186 Rayburn House Office Building Washington DC 20515-4333,202-225-9897,,http://veasey.house.gov/rss.xml,RepVeasey,1074129612,CongressmanMarcVeasey,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,,V000131,2166,N00033839,,H2TX33073,79466,412579,49671,Marc Veasey,,21365,Marc Veasey
Velázquez,Nydia,M.,,,Nydia M. Velázquez,"Velázquez, Nydia M.",Democrat,1953-03-28,F,rep,NY,7,,https://velazquez.house.gov,2302 Rayburn House Office Building Washington DC 20515-3207,202-225-2361,,,NydiaVelazquez,164369297,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,,V000081,1184,N00001102,,H2NY00010,26160,400416,26975,Nydia Velazquez,,29378,Nydia Velázquez
Vindman,Eugene,Simon,,,Eugene Simon Vindman,"Vindman, Eugene Simon",Democrat,1975-06-06,M,rep,VA,7,,https://vindman.house.gov,1005 Longworth House Office Building Washington DC 20515-4607,202-225-2815,,,RepVindman,,CongressmanEugeneVindman,,,,V000138,,N00054112,,H4VA07234,,457027,216844,Eugene Vindman,,,Eugene Vindman
Wagner,Ann,,,,Ann Wagner,"Wagner, Ann",Republican,1962-09-13,F,rep,MO,2,,https://wagner.house.gov,2350 Rayburn House Office Building Washington DC 20515-2502,202-225-1621,,http://wagner.house.gov/rss.xml,RepAnnWagner,1051446626,RepAnnWagner,,UCy2v2DXXvQnbRc8Zx77Dnsg,,W000812,2137,N00033106,,H2MO02102,82702,412548,136083,Ann Wagner,,21337,Ann Wagner
Walberg,Tim,,,,Tim Walberg,"Walberg, Tim",Republican,1951-04-12,M,rep,MI,5,,https://walberg.house.gov,2266 Rayburn House Office Building Washington DC 20515-2205,202-225-6276,,http://walberg.house.gov/news/rss.aspx,RepWalberg,237862972,RepWalberg,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,,W000798,1855,N00026368,,H4MI07103,1022844,412213,8618,Tim Walberg,,20725,Tim Walberg
Walkinshaw,James,R.,,,James R. Walkinshaw,"Walkinshaw, James R.",Democrat,1982-10-22,M,rep,VA,11,,https://walkinshaw.house.gov,2265 Rayburn House Office Building Washington DC 20515-4611,202-225-1492,,,,,,,,,W000831,,,,H6VA11066,,457036,196546,James Walkinshaw,,,James Walkinshaw
Warner,Mark,R.,,,Mark R. Warner,"Warner, Mark R.",Democrat,1954-12-15,M,sen,VA,,2,https://www.warner.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-2023,https://www.warner.senate.gov/public/index.cfm?p=Contact,http://www.warner.senate.gov/public/?a=rss.feed,MarkWarner,7429102,MarkRWarner,SenatorMarkWarner,UCwyivNlEGf4sGd1oDLfY5jw,,W000805,1897,N00002097,S327,"S6VA00093,P80003023",7630,412321,535,Mark Warner,,40909,Mark Warner
Warnock,Raphael,Gamaliel,,,Raphael G. Warnock,"Warnock, Raphael Gamaliel",Democrat,1969-07-23,M,sen,GA,,3,https://www.warnock.senate.gov,717 Hart Senate Office Building Washington DC 20510,202-224-3643,https://www.warnock.senate.gov/contact/,,SenatorWarnock,1352287997853622273,SenatorWarnock,senatorwarnock,,,W000790,,N00046489,S415,S0GA00559,,456858,189794,Raphael Warnock,,,Raphael Warnock
Warren,Elizabeth,,,,Elizabeth Warren,"Warren, Elizabeth",Democrat,1949-06-22,F,sen,MA,,1,https://www.warren.senate.gov,311 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,970207298,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,,W000817,2182,N00033492,S366,S2MA00170,1023023,412542,141272,Elizabeth Warren,,41301,Elizabeth Warren
Wasserman Schultz,Debbie,,,,Debbie Wasserman Schultz,"Wasserman Schultz, Debbie",Democrat,1966-09-27,F,rep,FL,25,,https://wassermanschultz.house.gov,270 Cannon House Office Building Washington DC 20515-0925,202-225-7931,,http://wassermanschultz.house.gov/atom.xml,RepDWStweets,1140648348,RepDWS,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,,W000797,1777,N00026106,,H4FL20023,86882,400623,24301,Debbie Wasserman Schultz,,20504,Debbie Wasserman Schultz
Waters,Maxine,,,,Maxine Waters,"Waters, Maxine",Democrat,1938-08-15,F,rep,CA,43,,https://waters.house.gov,2221 Rayburn House Office Building Washington DC 20515-0543,202-225-2201,,http://waters.house.gov/news/rss.aspx,RepMaxineWaters,36686040,MaxineWaters,MaxineWaters,UCOQ2js1VYFlo74n7Ns8WsLQ,,W000187,1205,N00006690,,H4CA23011,1953,400422,26759,Maxine Waters,,29106,Maxine Waters
Watson Coleman,Bonnie,,,,Bonnie Watson Coleman,"Watson Coleman, Bonnie",Democrat,1945-02-06,F,rep,NJ,12,,https://watsoncoleman.house.gov,168 Cannon House Office Building Washington DC 20515-3012,202-225-5801,,,RepBonnie,2968451607,RepBonnie,,UCrxEaX0VKZKwg3930du2D5A,,W000822,2259,N00036158,,H4NJ12149,79091,412644,24799,Bonnie Watson Coleman,,21538,Bonnie Watson Coleman
Weber,Randy,K.,Sr.,,"Randy K. Weber, Sr.","Weber, Randy K.",Republican,1953-07-02,M,rep,TX,14,,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,1058051748,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,,W000814,2161,N00033539,,H2TX14149,79698,412574,102026,Randy Weber,,21360,Randy Weber
Webster,Daniel,,,,Daniel Webster,"Webster, Daniel",Republican,1949-04-27,M,rep,FL,11,,https://webster.house.gov,2184 Rayburn House Office Building Washington DC 20515-0911,202-225-1002,,http://webster.house.gov/news/rss.aspx,RepWebster,281540744,RepWebster,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,,W000806,2002,N00026335,,"H0FL08208,S4FL00256",30504,412410,24302,Daniel Webster,,21116,Daniel Webster (Florida politician)
Welch,Peter,,,,Peter Welch,"Welch, Peter",Democrat,1947-05-02,M,sen,VT,,3,https://www.welch.senate.gov,115 Russell Senate Office Building Washington DC 20510,202-224-4242,https://www.welch.senate.gov/email-peter/,,PeterWelch,1410590874,PeterWelch,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,,W000800,1879,N00000515,S422,"H6VT00160,H8VT00034,S2VT00235",1019990,412239,51272,Peter Welch,,20750,Peter Welch
Westerman,Bruce,,,,Bruce Westerman,"Westerman, Bruce",Republican,1967-11-18,M,rep,AR,4,,https://westerman.house.gov,202 Cannon House Office Building Washington DC 20515-0404,202-225-3772,,,RepWesterman,2852998461,RepWesterman,,UCNshPbmupCwP5a7Hi79jETQ,,W000821,2224,N00035527,,H4AR04048,76097,412610,119120,Bruce Westerman,,21563,Bruce Westerman
Whitehouse,Sheldon,,,,Sheldon Whitehouse,"Whitehouse, Sheldon",Democrat,1955-10-20,M,sen,RI,,1,https://www.whitehouse.senate.gov,530 Hart Senate Office Building Washington DC 20510,202-224-2921,https://www.whitehouse.senate.gov/contact/email-sheldon,http://www.whitehouse.senate.gov/rss/feeds/?type=all&amp;cachebuster=1,SenWhitehouse,242555999,SenatorWhitehouse,SenatorWhitehouse,UCnG0N70SNBkNqvIMLodPTIA,,W000802,1823,N00027533,S316,S6RI00221,92235,412247,2572,Sheldon Whitehouse,,40704,Sheldon Whitehouse
Whitesides,George,Thomas,,,George Whitesides,"Whitesides, George Thomas",Democrat,1974-03-03,M,rep,CA,27,,https://whitesides.house.gov,1504 Longworth House Office Building Washington DC 20515-0527,202-225-1956,,,Rep_Whitesides,,repwhitesides,,,,W000830,,N00052205,,H4CA27111,,456977,213585,George Whitesides,,,George T. Whitesides
Wicker,Roger,F.,,,Roger F. Wicker,"Wicker, Roger F.",Republican,1951-07-05,M,sen,MS,,1,https://www.wicker.senate.gov,425 Russell Senate Office Building Washington DC 20510,202-224-6253,https://www.wicker.senate.gov/public/index.cfm/contact,,SenatorWicker,264219447,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,,W000437,1226,N00003280,S318,"H4MS01078,S8MS00196",18203,400432,21926,Roger Wicker,,29534,Roger Wicker
Wied,Tony,,,,Tony Wied,"Wied, Tony",Republican,1976-05-03,M,rep,WI,8,,https://wied.house.gov,424 Cannon House Office Building Washington DC 20515-4908,202-225-5665,,,RepTonyWied,,61568624194199,,,,W000829,,N00055013,,H4WI08119,,456963,218131,Tony Wied,,,Tony Wied
Williams,Roger,,,,Roger Williams,"Williams, Roger",Republican,1949-09-13,M,rep,TX,25,,https://williams.house.gov,2336 Rayburn House Office Building Washington DC 20515-4325,202-225-9896,,http://williams.house.gov/rss.xml,RepRWilliams,1077446982,RepRogerWilliams,,UCBtfmMMQarjtLB9U_pWMOhw,,W000816,2165,N00030602,,"H2TX33040,S2TX00270",623742,412578,50112,Roger Williams,,21364,Roger Williams (Texas politician)
Williams,Nikema,Natassha,,,Nikema Williams,"Williams, Nikema Natassha",Democrat,1978-07-30,F,rep,GA,5,,https://nikemawilliams.house.gov,1406 Longworth House Office Building Washington DC 20515-1005,202-225-3801,,,RepNikema,1345461797361504259,RepNikemaWilliams,,,,W000788,,N00047361,,H0GA05301,,456811,176751,Nikema Williams,,,Nikema Williams
Wilson,Joe,G.,,,Joe Wilson,"Wilson, Joe G.",Republican,1947-07-31,M,rep,SC,2,,https://joewilson.house.gov,1436 Longworth House Office Building Washington DC 20515-4002,202-225-2452,,http://joewilson.house.gov/news/rss.aspx,RepJoeWilson,254082173,JoeWilson,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,,W000795,1688,N00024809,,H2SC02059,1002567,400433,3985,Joe Wilson,,20138,Joe Wilson
Wilson,Frederica,S.,,,Frederica S. Wilson,"Wilson, Frederica S.",Democrat,1942-11-05,F,rep,FL,24,,https://wilson.house.gov,2080 Rayburn House Office Building Washington DC 20515-0924,202-225-4506,,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,234014087,RepWilson,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,,W000808,2004,N00030650,,H0FL17068,87016,412412,17319,Frederica Wilson,,21118,Frederica Wilson
Wittman,Robert,J.,,,Robert J. Wittman,"Wittman, Robert J.",Republican,1959-02-03,M,rep,VA,1,,https://wittman.house.gov,2055 Rayburn House Office Building Washington DC 20515-4601,202-225-4261,,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,15356407,RepRobWittman,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,,W000804,1886,N00029459,,H8VA01147,1028089,412255,58133,Robert J. Wittman,,20756,Rob Wittman
Womack,Steve,,,,Steve Womack,"Womack, Steve",Republican,1957-02-18,M,rep,AR,3,,https://womack.house.gov,2412 Rayburn House Office Building Washington DC 20515-0403,202-225-4301,,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,234469322,RepSteveWomack,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,,W000809,1991,N00031857,,H0AR03055,1033625,412402,71815,Steve Womack,,21108,Steve Womack
